x,y,z,Ux,Uy,Uz,U_magnitude
5.01747,0.05,0.0266667,-0.153931,0.0,-0.143216,0.21025121977529643
5.01773,0.05,0.0266667,-0.153953,0.0,-0.143715,0.21060751988948545
5.018,0.05,0.0266667,-0.153976,0.0,-0.144207,0.21096034562210975
5.01827,0.05,0.0266667,-0.153998,0.0,-0.144693,0.2113088929813414
5.01853,0.05,0.0266667,-0.154019,0.0,-0.14517,0.21165108376996322
5.0188,0.05,0.0266667,-0.154038,0.0,-0.145638,0.21198616107661367
5.01907,0.05,0.0266667,-0.154053,0.0,-0.146093,0.2123098948659718
5.01933,0.05,0.0266667,-0.154063,0.0,-0.146536,0.2126222172422252
5.0196,0.05,0.0266667,-0.154066,0.0,-0.146964,0.21291958494229693
5.01987,0.05,0.0266667,-0.154061,-1.96254e-17,-0.147375,0.21319986478888772
5.02013,0.05,0.0266667,-0.154046,2.02254e-17,-0.147766,0.21345950639875472
5.0204,0.05,0.0266667,-0.154019,2.08903e-17,-0.148136,0.2136963426383334
5.02067,0.05,0.0266667,-0.153976,-2.16315e-17,-0.148482,0.21390538305521908
5.02093,0.05,0.0266667,-0.153914,0.0,-0.148799,0.21408097018885167
5.0212,0.05,0.0266667,-0.153832,0.0,-0.149085,0.2142209640744808
5.02147,0.05,0.0266667,-0.153723,0.0,-0.149334,0.21431613164901983
5.02173,0.05,0.0266667,-0.153584,0.0,-0.149543,0.21436220260344407
5.022,0.05,0.0266667,-0.153409,0.0,-0.149706,0.21435066530570882
5.02227,0.05,0.0266667,-0.153192,0.0,-0.149815,0.21427161055305483
5.02253,0.05,0.0266667,-0.152923,0.0,-0.149862,0.21411226721745766
5.0228,0.05,0.0266667,-0.152594,0.0,-0.149837,0.21385989667303218
5.02307,0.05,0.0266667,-0.152192,-3.50358e-17,-0.149727,0.21349608753557991
5.02333,0.05,0.0266667,-0.151702,3.80603e-17,-0.149517,0.21299960115690358
5.0236,0.05,0.0266667,-0.151104,4.17386e-17,-0.149187,0.21234212908652864
5.02387,0.05,0.0266667,-0.150371,-4.62948e-17,-0.14871,0.21148546460927287
5.02413,0.05,0.0266667,-0.149468,0.0,-0.14805,0.21037938474099593
5.0244,0.05,0.0266667,-0.148345,0.0,-0.147158,0.2089538609095319
5.02467,0.05,0.0266667,-0.146932,0.0,-0.14596,0.2071070598120692
5.02493,0.05,0.0266667,-0.145118,0.0,-0.144347,0.2046833904668378
5.0252,0.05,0.0266667,-0.142727,0.0,-0.142142,0.20143322638780325
5.02547,0.05,0.0266667,-0.13945,0.0,-0.139032,0.19691673246324193
5.02573,0.05,0.0266667,-0.134678,0.0,-0.134419,0.19028040163138188
5.026,0.05,0.0266667,-0.127034,0.0,-0.126948,0.17959240479485764
5.02627,0.05,0.0266667,-0.112774,0.0,-0.112831,0.15952683046121113
5.02653,0.05,0.0266667,-0.0801361,-1.35826e-15,-0.0792853,0.1127295583212318
5.00031,0.05,0.0622222,-0.302694,0.0,-0.1672,0.3458026859872549
5.00093,0.05,0.0622222,-0.301882,0.0,-0.168194,0.3455748306228334
5.00156,0.05,0.0622222,-0.301172,0.0,-0.169195,0.34544394857776856
5.00218,0.05,0.0622222,-0.300466,0.0,-0.170204,0.345324801848926
5.0028,0.05,0.0622222,-0.299756,0.0,-0.17122,0.3452100055560383
5.00342,0.05,0.0622222,-0.299046,-4.60627e-19,-0.172241,0.3451021185055229
5.00404,0.05,0.0622222,-0.298339,2.16054e-23,-0.173265,0.34500278135980295
5.00467,0.05,0.0622222,-0.297634,4.70823e-19,-0.174292,0.3449111468479962
5.00529,0.05,0.0622222,-0.296932,0.0,-0.17532,0.34482707988787653
5.00591,0.05,0.0622222,-0.296232,-9.60561e-19,-0.176347,0.34474869431659927
5.00653,0.05,0.0622222,-0.295535,9.69575e-19,-0.177375,0.3446778595297354
5.00716,0.05,0.0622222,-0.294841,0.0,-0.1784,0.3446125001810004
5.00778,0.05,0.0622222,-0.294149,0.0,-0.179424,0.34455276225420106
5.0084,0.05,0.0622222,-0.293461,9.94495e-19,-0.180444,0.3444987600224419
5.00902,0.05,0.0622222,-0.292775,-2.00445e-18,-0.181461,0.3444492635294783
5.00964,0.05,0.0622222,-0.292091,1.00967e-18,-0.182474,0.34440370636362205
5.01027,0.05,0.0622222,-0.291411,0.0,-0.183483,0.3443637353293752
5.01089,0.05,0.0622222,-0.290734,-2.04733e-18,-0.184487,0.344327913368928
5.01151,0.05,0.0622222,-0.290059,2.06072e-18,-0.185486,0.3442953378670702
5.01213,0.05,0.0622222,-0.289388,0.0,-0.186481,0.3442681773051352
5.01276,0.05,0.0622222,-0.288719,0.0,-0.18747,0.3442436083081282
5.01338,0.05,0.0622222,-0.288053,0.0,-0.188453,0.34422240487510397
5.014,0.05,0.0622222,-0.287391,0.0,-0.189432,0.34420643443288507
5.01462,0.05,0.0622222,-0.286731,-2.12091e-18,-0.190405,0.34419286800571564
5.01524,0.05,0.0622222,-0.286074,9.86584e-23,-0.191372,0.3441824746555234
5.01587,0.05,0.0622222,-0.28542,4.28563e-18,-0.192334,0.34417574574045745
5.01649,0.05,0.0622222,-0.284769,-2.15345e-18,-0.19329,0.3441720608373085
5.01711,0.05,0.0622222,-0.284122,-2.16376e-18,-0.194241,0.34417274291407796
5.01773,0.05,0.0622222,-0.283477,2.17412e-18,-0.195186,0.34417551354650433
5.01836,0.05,0.0622222,-0.282836,-2.18417e-18,-0.196126,0.3441825253728027
5.01898,0.05,0.0622222,-0.282197,2.19437e-18,-0.19706,0.3441915025229414
5.0196,0.05,0.0622222,-0.281562,0.0,-0.197989,0.3442045960834922
5.02022,0.05,0.0622222,-0.28093,0.0,-0.198912,0.34422034896850595
5.02084,0.05,0.0622222,-0.280301,-4.449e-18,-0.199829,0.3442386960264636
