x,y,z,Ux,Uy,Uz,U_magnitude
17.5833,0.166667,0.05,-0.0405984,0.00408051,-0.00162746,0.040835392375630476
17.75,0.166667,0.05,-0.041263,0.00416837,-0.00164854,0.04150576058318291
17.9167,0.166667,0.05,-0.041968,0.00425775,-0.00166806,0.04221639353646993
18.0833,0.166667,0.05,-0.0427174,0.00434823,-0.0016859,0.042971218573632515
18.25,0.166667,0.05,-0.0435151,0.00443937,-0.001702,0.043774064673124655
18.4167,0.166667,0.05,-0.0443647,0.00453063,-0.00171626,0.04462845238941744
18.5833,0.166667,0.05,-0.0452691,0.00462148,-0.00172866,0.045537212887878854
18.75,0.166667,0.05,-0.046231,0.00471132,-0.00173916,0.04650297382585333
18.9167,0.166667,0.05,-0.0472526,0.00479956,-0.00174774,0.047527871591953284
19.0833,0.166667,0.05,-0.0483353,0.00488561,-0.00175442,0.048613253344108744
19.25,0.166667,0.05,-0.04948,0.00496891,-0.00175921,0.04975997675252874
19.4167,0.166667,0.05,-0.0506873,0.00504893,-0.00176214,0.05096861007340204
19.5833,0.166667,0.05,-0.0519568,0.00512524,-0.00176324,0.05223874200816095
19.75,0.166667,0.05,-0.0532882,0.00519746,-0.00176255,0.053570070302306864
19.9167,0.166667,0.05,-0.0546804,0.00526534,-0.0017601,0.05496151291117812
20.0833,0.166667,0.05,-0.0561323,0.00532871,-0.00175594,0.056411998536106664
20.25,0.166667,0.05,-0.0576426,0.00538755,-0.00175009,0.05792027144938636
20.4167,0.166667,0.05,-0.05921,0.00544191,-0.00174258,0.0594850827477318
20.5833,0.166667,0.05,-0.0608331,0.00549198,-0.00173342,0.06110509508074429
20.75,0.166667,0.05,-0.062511,0.00553805,-0.00172263,0.06277947572988643
20.9167,0.166667,0.05,-0.0642429,0.00558047,-0.00171021,0.06450749308471847
21.0833,0.166667,0.05,-0.0660286,0.00561971,-0.00169614,0.06628901907061004
21.25,0.166667,0.05,-0.0678683,0.0056563,-0.00168042,0.06812432521468673
21.4167,0.166667,0.05,-0.0697626,0.00569082,-0.00166301,0.07001407996462211
21.5833,0.166667,0.05,-0.0717129,0.00572393,-0.00164389,0.07195975107924568
21.75,0.166667,0.05,-0.0737214,0.00575634,-0.00162301,0.0739636020594975
21.9167,0.166667,0.05,-0.0757908,0.00578883,-0.00160033,0.07602839583680429
22.0833,0.166667,0.05,-0.0779246,0.00582221,-0.00157582,0.07815769074836142
22.25,0.166667,0.05,-0.0801273,0.00585738,-0.00154944,0.08035604439037551
22.4167,0.166667,0.05,-0.0824041,0.00589531,-0.00152116,0.08262871355982555
22.5833,0.166667,0.05,-0.0847611,0.00593703,-0.00149099,0.08498185364894673
22.75,0.166667,0.05,-0.0872052,0.00598368,-0.00145892,0.08742242150014377
22.9167,0.166667,0.05,-0.0897445,0.00603646,-0.00142502,0.08995857275202848
23.0833,0.166667,0.05,-0.0923875,0.00609672,-0.00138937,0.09259886878361581
23.25,0.166667,0.05,-0.095144,0.00616589,-0.00135212,0.09535317070756746
23.4167,0.166667,0.05,-0.0980244,0.00624556,-0.00131349,0.09823194628558317
23.5833,0.166667,0.05,-0.10104,0.00633746,-0.00127379,0.10124656804166599
23.75,0.166667,0.05,-0.104202,0.00644346,-0.00123343,0.10440831542715599
23.9167,0.166667,0.05,-0.107523,0.00656563,-0.00119296,0.10772987598553382
24.0833,0.166667,0.05,-0.111017,0.00670623,-0.00115307,0.11122534504436388
24.25,0.166667,0.05,-0.114694,0.00686774,-0.00111462,0.11490483830740986
24.4167,0.166667,0.05,-0.118569,0.00705288,-0.00107869,0.11878347717342888
24.5833,0.166667,0.05,-0.122653,0.00726465,-0.00104657,0.12287240885319779
24.75,0.166667,0.05,-0.126957,0.00750636,-0.00101977,0.12718280237635313
24.9167,0.166667,0.05,-0.131491,0.00778165,-0.0010001,0.13172485474553577
25.0833,0.166667,0.05,-0.136265,0.00809455,-0.000989586,0.1365087954864224
25.25,0.166667,0.05,-0.141284,0.0084495,-0.000990542,0.14153990207607098
25.4167,0.166667,0.05,-0.146552,0.00885136,-0.00100552,0.14682249946217368
25.5833,0.166667,0.05,-0.152071,0.00930547,-0.0010373,0.15235897349421498
25.75,0.166667,0.05,-0.157839,0.00981758,-0.00108884,0.15814778016337125
25.9167,0.166667,0.05,-0.163851,0.0103939,-0.00116328,0.16418445900440273
26.0833,0.166667,0.05,-0.170097,0.011041,-0.00126386,0.17045964458516155
26.25,0.166667,0.05,-0.176564,0.0117657,-0.00139389,0.1769610712044378
26.4167,0.166667,0.05,-0.183237,0.0125749,-0.0015567,0.18367457525172068
26.5833,0.166667,0.05,-0.190093,0.0134756,-0.00175566,0.19057812777544964
26.75,0.166667,0.05,-0.197107,0.0144743,-0.0019941,0.19764779595103002
26.9167,0.166667,0.05,-0.20425,0.0155772,-0.00227537,0.2048557760193178
27.0833,0.166667,0.05,-0.211485,0.0167891,-0.00260287,0.21216633577466265
27.25,0.166667,0.05,-0.218774,0.0181136,-0.00298007,0.2195428122215913
27.4167,0.166667,0.05,-0.22607,0.0195522,-0.00341067,0.22693956485084063
27.5833,0.166667,0.05,-0.233317,0.0211034,-0.00389875,0.23430189122608996
27.75,0.166667,0.05,-0.240453,0.0227621,-0.00444904,0.2415689391505696
27.9167,0.166667,0.05,-0.247401,0.0245181,-0.00506737,0.24866457380842755
28.0833,0.166667,0.05,-0.254071,0.0263547,-0.00576135,0.25549919061889903
28.25,0.166667,0.05,-0.260351,0.0282466,-0.00654159,0.26196050468016757
28.4167,0.166667,0.05,-0.2661,0.0301569,-0.00742384,0.26790625602616225
28.5833,0.166667,0.05,-0.271139,0.0320333,-0.00843279,0.27315490399601855
28.75,0.166667,0.05,-0.275235,0.0338019,-0.00960835,0.2774692668717249
28.9167,0.166667,0.05,-0.278065,0.0353588,-0.0110167,0.2805205101972581
29.0833,0.166667,0.05,-0.279128,0.0365515,-0.0127799,0.281800955250794
29.25,0.166667,0.05,-0.277746,0.0371381,-0.015141,0.28062667169855754
29.4167,0.166667,0.05,-0.273341,0.0367715,-0.0184995,0.27642300373431294
29.5833,0.166667,0.05,-0.264142,0.0350381,-0.0234034,0.26748155777019467
29.75,0.166667,0.05,-0.240783,0.0307747,-0.0317618,0.24481083960545946
29.9167,0.166667,0.05,-0.19507,0.0192313,-0.0515329,0.20267655903458592
0.0833333,0.5,0.05,0.000137674,-0.00180174,0.000135692,0.0018120798759271072
0.25,0.5,0.05,0.000399257,-0.00178318,0.000134329,0.0018322612654013074
0.416667,0.5,0.05,0.000660749,-0.00175178,0.000132083,0.001876903920900055
0.583333,0.5,0.05,0.000913538,-0.00170921,0.000129897,0.0019423757958111506
0.75,0.5,0.05,0.00115652,-0.00165556,0.000127851,0.002023552149612409
0.916667,0.5,0.05,0.00138717,-0.00159073,0.000125895,0.0021143585535156996
1.08333,0.5,0.05,0.00160305,-0.00151454,0.000123983,0.002208839627132083
1.25,0.5,0.05,0.00180163,-0.00142686,0.000122054,0.0023014554732638214
1.41667,0.5,0.05,0.00198035,-0.00132773,0.000120052,0.002387271571921385
1.58333,0.5,0.05,0.00213659,-0.00121747,0.00011792,0.0024619413387406285
1.75,0.5,0.05,0.00226775,-0.00109676,0.000115609,0.002521693478791782
1.91667,0.5,0.05,0.00237126,-0.000966761,0.000113076,0.0025632571077628947
2.08333,0.5,0.05,0.00244465,-0.000829102,0.000110289,0.002583773870218716
2.25,0.5,0.05,0.00248569,-0.000685825,0.000107216,0.002580795609377271
2.41667,0.5,0.05,0.00249252,-0.000539241,0.000103812,0.002552295777888017
2.58333,0.5,0.05,0.00246386,-0.000391705,9.99921e-05,0.002496805424274669
2.75,0.5,0.05,0.00239923,-0.000245357,9.56128e-05,0.002413637598703012
2.91667,0.5,0.05,0.00229915,-0.000101902,9.04679e-05,0.002303184573809578
3.08333,0.5,0.05,0.00216497,3.75608e-05,8.42227e-05,0.0021669331733562827
3.25,0.5,0.05,0.00199969,0.000172783,7.65103e-05,0.002008598488298518
3.41667,0.5,0.05,0.0018065,0.000304558,6.73711e-05,0.001833231215771543
3.58333,0.5,0.05,0.00158898,0.000433377,5.67176e-05,0.0016479957374577036
3.75,0.5,0.05,0.00135056,0.000559691,4.4515e-05,0.0014626168036454387
3.91667,0.5,0.05,0.00109447,0.000683959,3.08173e-05,0.0012909741285402625
4.08333,0.5,0.05,0.000823676,0.000806632,1.57598e-05,0.0011529725528806138
4.25,0.5,0.05,0.000540294,0.000928215,-4.9024e-07,0.001074011607477432
4.41667,0.5,0.05,0.000247945,0.00104908,-1.77737e-05,0.0010781286907585246
